ACCtrinom,SYNtri,grp,isTrinomial,notes,newTaxa,origFullText
Sphagnum_girgensohnii,Sphagnum_girgensonhnii,moss,0,NA,NA,NA
Sphagnum_girgensohnii,Sphagnum_mehneri,moss,0,NA,NA,NA
Sphagnum_henryense,,moss,0,,,Sphagnum henryense Warnst.
Sphagnum_henryense,Sphagnum_henreyense,moss,0,NA,NA,NA
Sphagnum_magellanicum,,moss,0,,,Sphagnum magellanicum Brid.
Sphagnum_magellanicum,Sphagnum_cristatum,moss,0,NA,NA,NA
Sphagnum_magellanicum,Sphagnum_magellancium,moss,0,NA,NA,NA
Sphagnum_magellanicum,Sphagnum_magellannicum,moss,0,NA,NA,NA
Sphagnum_magellanicum,Sphagnum_medium,moss,0,NA,NA,NA
Sphagnum_mendocinum,,moss,0,,,Sphagnum mendocinum Sull. 
Sphagnum_miyabeanum,Sphagnum_subsecundum,moss,0,,,Sphagnum miyabeanum Warnst. [replacement name for Calif. plants referred as S. subsecundum]
Sphagnum_miyabeanum,Sphagnum_crispum,moss,0,NA,NA,NA
Sphagnum_miyabeanum,Sphagnum_inexpectatum,moss,0,NA,NA,NA
Sphagnum_miyabeanum,Sphagnum_inexspectatum,moss,0,NA,NA,NA
Sphagnum_miyabeanum,Sphagnum_inexspectatum,moss,0,NA,NA,NA
Sphagnum_miyabeanum,Sphagnum_subsecudnum,moss,0,NA,NA,NA
Sphagnum_miyabeanum,Sphagnum_subsecunda,moss,0,NA,NA,NA
Sphagnum_miyabeanum,Sphagnum_subsecundum,moss,0,NA,NA,NA
Sphagnum_palustre,,moss,0,,,Sphagnum palustre L.
Sphagnum_palustre,Sphagnum_cymbifolium,moss,0,NA,NA,NA
Sphagnum_papillosum,,moss,0,,,Sphagnum papillosum Lindb. 
Sphagnum_papillosum,Sphagnum_papillsum,moss,0,NA,NA,NA
Sphagnum_papillosum,Sphagnum_waghornei,moss,0,NA,NA,NA
Sphagnum_platyphyllum,,moss,0,,,Sphagnum platyphyllum (Lindb.) Warnst. 
Sphagnum_platyphyllum,Sphagnum_grasslii,moss,0,NA,NA,NA
Sphagnum_russowii,,moss,0,,,Sphagnum russowii Warnst.
Sphagnum_russowii,Sphagnum_robustum,moss,0,NA,NA,NA
Sphagnum_russowii,Sphagnum_rusowii,moss,0,NA,NA,NA
Sphagnum_squarrosum,,moss,0,,,Sphagnum squarrosum Crome
Sphagnum_squarrosum,Sphagnum_squarrosom,moss,0,NA,NA,NA
Sphagnum_subnitens,,moss,0,,,Sphagnum subnitens Russow & Warnst.
Sphagnum_subnitens,Sphagnum_plumulosum,moss,0,NA,NA,NA
Sphagnum_subnitens,Sphagnum_subniteus,moss,0,NA,NA,NA
Sphagnum_teres,,moss,0,,,Sphagnum teres (Schimp.) Ångstr. ex Hartm.
Stegonia_hyalinotricha,,moss,0,,,Stegonia hyalinotricha (Cardot & Thér.) R.H.Zander
Stegonia_hyalinotricha,Phascum_hyalinotricha,moss,0,NA,NA,NA
Stegonia_hyalinotricha,Phascum_hyalinotrichum,moss,0,NA,NA,NA
Stegonia_hyalinotricha,Stegonia_hyalinotrichum,moss,0,NA,NA,NA
Stegonia_latifolia,,moss,0,,,Stegonia latifolia (Schwägr.) Vent. ex Broth.
Stegonia_pilifera,,moss,0,,,Stegonia pilifera (Brid.) H.A Crum & L.E. Anderson
Stereodon_hamulosus,,moss,0,,new to CA since 2004,xStereodon hamulosus (Schimp.) Lindb.
Stereodon_subimponens,Hypnum_subimponens,moss,0,,,Stereodon subimponens (Lesq.) Broth. [=Hypnum subimponens]
Stereodon_subimponens,Hypnum_subimponens,moss,0,NA,NA,NA
Straminergon_stramineum,,moss,0,,,Straminergon stramineum (Dicks. ex Brid.) Hedenäs
Straminergon_stramineum,Calliergon_stramineum,moss,0,NA,NA,NA
Straminergon_stramineum,Calliergon_straminium,moss,0,NA,NA,NA
Straminergon_stramineum,Hypnum_stramineum,moss,0,NA,NA,NA
Syntrichia_caninervis,,moss,0,,,Syntrichia caninervis Mitt.
Syntrichia_caninervis,Tortula_bistratosa,moss,0,NA,NA,NA
Syntrichia_caninervis,Tortula_caninervis,moss,0,NA,NA,NA
Syntrichia_laevipila,Tortula_laevipila,moss,0,,,Syntrichia laevipila Brid. [=Tortula laevipila]
Syntrichia_laevipila,Syntrichia_pagorum,moss,0,NA,NA,NA
Syntrichia_laevipila,Tortula_laevipila,moss,0,NA,NA,NA
Syntrichia_laevipila,Tortula_pagarum,moss,0,NA,NA,NA
Syntrichia_laevipila,Tortula_pagorum,moss,0,NA,NA,NA
Syntrichia_latifolia,,moss,0,,,Syntrichia latifolia (Bruch ex C.J.Hartm.) Huebener
Syntrichia_latifolia,Tortula_latifola,moss,0,NA,NA,NA
Syntrichia_latifolia,Tortula_latifolia,moss,0,NA,NA,NA
Syntrichia_lithophila,,moss,0,,new to CA since 2004,xSyntrichia lithophila Dusén
Syntrichia_montana,,moss,0,,new to CA since 2004,xSyntrichia montana Nees
Syntrichia_montana,Syntrichia_intermedia,moss,0,NA,NA,NA
Syntrichia_montana,Tortula_intermedia,moss,0,NA,NA,NA
Syntrichia_norvegica,,moss,0,,,Syntrichia norvegica F.Weber
Syntrichia_norvegica,Syntrichia_novegica,moss,0,NA,NA,NA
Syntrichia_norvegica,Tortula_alpina,moss,0,NA,NA,NA
Syntrichia_norvegica,Tortula_nervegica,moss,0,NA,NA,NA
Syntrichia_norvegica,Tortula_norvegica,moss,0,NA,NA,NA
Syntrichia_pagorum,,moss,0,,,Syntrichia pagorum (Milde) Amann
Syntrichia_papillosa,,moss,0,,,Syntrichia papillosa (Wilson) Jur.
Syntrichia_papillosa,Tortula_papillosa,moss,0,NA,NA,NA
Syntrichia_papillosissima,,moss,0,,,Syntrichia papillosissima (Copp.) Loeske
Syntrichia_papillosissima,Tortula_papillosissima,moss,0,NA,NA,NA
Syntrichia_princeps,,moss,0,,,Syntrichia princeps (DeNot.) Mitt.
Syntrichia_princeps,Barbula_muelleri,moss,0,NA,NA,NA
Syntrichia_princeps,Barbula_mulleri,moss,0,NA,NA,NA
Syntrichia_princeps,Tortula_muelleri,moss,0,NA,NA,NA
Syntrichia_princeps,Tortula_princeps,moss,0,NA,NA,NA
Syntrichia_ruralis,,moss,0,,,Syntrichia ruralis (Hedw.) F.Weber & D.Mohr
Syntrichia_ruralis,Barbula_ruraliformis,moss,0,NA,NA,NA
Syntrichia_ruralis,Barbula_ruralis,moss,0,NA,NA,NA
Syntrichia_ruralis,Syntrichia_virescens,moss,0,NA,NA,NA
Syntrichia_ruralis,Tortula_ruraliformis,moss,0,NA,NA,NA
Syntrichia_ruralis,Tortula_ruralis,moss,0,NA,NA,NA
Syntrichia_ruralis,Torula_ruralis,moss,0,NA,NA,NA
Syntrichia_sucrosa,,moss,0,,new to Science since 2004,xySyntrichia sucrosa Kellman
Syntrichia_virescens,,moss,0,,new to CA since 2004,xSyntrichia virescens (DeNot.) Ochyra
Tayloria_lingulata,,moss,0,,new to CA since 2004,xTayloria lingulata (Dicks.) Lindb.
Tayloria_lingulata,Tayloria_ligulata,moss,0,NA,NA,NA
Tayloria_lingulata,Weissia_turbinata,moss,0,NA,NA,NA
Tetraphis_pellucida,,moss,0,,,Tetraphis pellucida Hedw. 
Tetraphis_pellucida,Georgia_pellucida,moss,0,NA,NA,NA
Tetraphis_pellucida,Tetraphis_pellucidia,moss,0,NA,NA,NA
Tetraphis_pellucida,Tetraphis_pelucida,moss,0,NA,NA,NA
Tetrodontium_brownianum,,moss,0,,new to CA since 2004,xTetrodontium brownianum (Dicks.) Schwägr. var. ovatum (Funck) Wijk & Margad.
Tetrodontium_brownianum,Tetrodontium_repandum,moss,0,NA,NA,NA
Thamnobryum_neckeroides,,moss,0,,,Thamnobryum neckeroides (Hook.) E.Lawton
Thamnobryum_neckeroides,Hypnum_neckeroides,moss,0,NA,NA,NA
Thamnobryum_neckeroides,Porotrichum_neckeroides,moss,0,NA,NA,NA
Thamnobryum_neckeroides,Thamnium_neckeroides,moss,0,NA,NA,NA
Thamnobryum_neckeroides,Thamnobryum_leibergii,moss,0,NA,NA,NA
Timmia_austriaca,,moss,0,,,Timmia austriaca Hedw. 
Timmia_austriaca,Timmia_austrica,moss,0,NA,NA,NA
Timmia_bavarica,,moss,0,,,Timmia bavarica Hessl. [treated in FNA as a var. of Timmia megapolitiana]
Timmiella_anomala,,moss,0,,,Timmiella anomala (Bruch & Schimp.) Limpr.
Timmiella_anomala,Barbula_anomala,moss,0,NA,NA,NA
Timmiella_crassinervis,,moss,0,,,Timmiella crassinervis (Hampe) L.F.Koch [there is debate if this is actually disctinct from Timmiella anomala]
Timmiella_crassinervis,Timmiella_crassinervia,moss,0,NA,NA,NA
Timmiella_crassinervis,Timmiella_flexiseta,moss,0,NA,NA,NA
Timmiella_crassinervis,Timmiella_vancouverensis,moss,0,NA,NA,NA
Timmiella_crassinervis,Timmiella_vancouveriensis,moss,0,NA,NA,NA
Timmiella_crassinervis,Trichostomum_crassinerve,moss,0,NA,NA,NA
Tomentypnum_nitens,,moss,0,,new to CA since 2004,xTomentypnum nitens (Hedw.) Loeske
Tomentypnum_nitens,Camptothecium_nitens,moss,0,NA,NA,NA
Tomentypnum_nitens,Homalothecium_nitens,moss,0,NA,NA,NA
Tomentypnum_nitens,Hypnum_nitens,moss,0,NA,NA,NA
Tomentypnum_nitens,Tomenthypnum_nitans,moss,0,NA,NA,NA
Tomentypnum_nitens,Tomenthypnum_nitens,moss,0,NA,NA,NA
Tortella_alpicola,,moss,0,,,Tortella alpicola Dixon
Tortella_alpicola,Tortella_tortelloides,moss,0,NA,NA,NA
Tortella_fragilis,,moss,0,,,Tortella fragilis (Hook. & Wilson) Limpr. 
Tortella_fragilis,Didymodon_fragilis,moss,0,NA,NA,NA
Tortella_humilis,,moss,0,,new to CA since 2004,xTortella humilis (Hedw.) Jenn.
Tortella_humilis,Barbula_caespitosa,moss,0,NA,NA,NA
Tortella_humilis,Barbula_humilis,moss,0,NA,NA,NA
Tortella_humilis,Tortella_caespitosa,moss,0,NA,NA,NA
Tortella_humilis,Tortella_humulis,moss,0,NA,NA,NA
Tortella_humilis,Tortula_humilis,moss,0,NA,NA,NA
Tortella_tortuosa,,moss,0,,,Tortella tortuosa (Hedw.) Limpr.
Tortula_amplexa,Syntrichia_amplexa,moss,0,,,Tortula amplexa (Lesq.) Steere [=Syntrichia amplexa]
Tortula_amplexa,Barbula_amplexa,moss,0,NA,NA,NA
Tortula_amplexa,Syntrichia_amplexa,moss,0,NA,NA,NA
Tortula_atrovirens,,moss,0,,,Tortula atrovirens (Sm.) Lindb.
Tortula_atrovirens,Desmatodon_convolutus,moss,0,NA,NA,NA
Tortula_atrovirens,Desmatodon_convolutus,moss,0,NA,NA,NA
Tortula_bolanderi,,moss,0,,,Tortula bolanderi (Lesq.) M.Howe
Tortula_bolanderi,Barbula_bolanderi,moss,0,NA,NA,NA
Tortula_bolanderi,Syntrichia_bolanderi,moss,0,NA,NA,NA
Tortula_brevipes,,moss,0,,,Tortula brevipes (Lesq.) Broth. 
Tortula_brevipes,Barbula_brevipes,moss,0,NA,NA,NA
Tortula_brevissima,,moss,0,,new to CA since 2004,xTortula brevissima Schiffn.
Tortula_californica,,moss,0,,,Tortula californica E.B.Bartram 
Tortula_guepinii,,moss,0,,,Tortula guepinii (Bruch & Schimp.) Broth. 
Tortula_guepinii,Desmatodon_guepini,moss,0,NA,NA,NA
Tortula_guepinii,Desmatodon_guepinii,moss,0,NA,NA,NA
Tortula_guepinii,Desmatodon_guepininii,moss,0,NA,NA,NA
Tortula_hoppeana,Tortula_euryphylla,moss,0,,,Tortula hoppeana (Schultz) Ochyra [=Tortula euryphylla]
Tortula_hoppeana,Desmatodon_latifolia,moss,0,NA,NA,NA
Tortula_hoppeana,Desmatodon_latifolium,moss,0,NA,NA,NA
Tortula_hoppeana,Desmatodon_latifolius,moss,0,NA,NA,NA
Tortula_hoppeana,Tortella_hoppeana,moss,0,NA,NA,NA
Tortula_hoppeana,Tortula_eucalyptrata,moss,0,NA,NA,NA
Tortula_hoppeana,Tortula_euryphylla,moss,0,NA,NA,NA
Tortula_inermis,,moss,0,,,Tortula inermis Brid. 
Tortula_inermis,Syntrichia_inermis,moss,0,NA,NA,NA
Tortula_israelis,,moss,0,,new to CA since 2004,xTortula israelis Bizot & F.Bilewsky
Tortula_leucostoma,,moss,0,,,Tortula leucostoma (R.Br.) Hook. & Grev.
Tortula_leucostoma,Desmatodon_leucostoma,moss,0,NA,NA,NA
Tortula_leucostoma,Desmatodon_suberectus,moss,0,NA,NA,NA
Tortula_leucostoma,Tortula_suberecta,moss,0,NA,NA,NA
Tortula_mucronifolia,,moss,0,,,Tortula mucronifolia Schwägr.
Tortula_mucronifolia,Tortula_mucronifera,moss,0,NA,NA,NA
Tortula_mucronifolia,Tortula_mucronifolium,moss,0,NA,NA,NA
Tortula_muralis,,moss,0,,,Tortula muralis Hedw. 
Tortula_muralis,Barbula_muralis,moss,0,NA,NA,NA
Tortula_nevadensis,,moss,0,,new to CA since 2004,xTortula nevadensis (Cardot & Thér.) R.H.Zander
Tortula_nevadensis,Pottia_nevadensis,moss,0,NA,NA,NA
Tortula_obtusifolia,,moss,0,,,Tortula obtusifolia (Schwägr.) Mathieu
Tortula_obtusifolia,Desmatodon_aranaceus,moss,0,NA,NA,NA
Tortula_obtusifolia,Desmatodon_arenacea,moss,0,NA,NA,NA
Tortula_obtusifolia,Desmatodon_arenaceum,moss,0,NA,NA,NA
Tortula_obtusifolia,Desmatodon_arenaceus,moss,0,NA,NA,NA
Tortula_obtusifolia,Desmatodon_arenacsus,moss,0,NA,NA,NA
Tortula_obtusifolia,Desmatodon_coloradensis,moss,0,NA,NA,NA
Tortula_obtusifolia,Desmatodon_obtusifolius,moss,0,NA,NA,NA
Tortula_plinthobia,,moss,0,,,Tortula plinthobia (Sull. & Lesq.) Broth.
Tortula_plinthobia,Desmatodon_neomexicanus,moss,0,NA,NA,NA
Tortula_plinthobia,Desmatodon_plinthobius,moss,0,NA,NA,NA
Tortula_plinthobia,Tortula_plinthobius,moss,0,NA,NA,NA
Tortula_protobryoides,,moss,0,,,Tortula protobryoides R.H.Zander
Tortula_protobryoides,Phascum_bryoides,moss,0,NA,NA,NA
Tortula_protobryoides,Pottia_bryoides,moss,0,NA,NA,NA
Tortula_subulata,,moss,0,,,Tortula subulata Hedw. 
Tortula_subulata,Barbula_subulata,moss,0,NA,NA,NA
Tortula_subulata,Tortula_schimperi,moss,0,NA,NA,NA
Tortula_systylia,,moss,0,,,Tortula systylia (Schimp.) Lindb.
Tortula_systylia,Desmatodon_systilius,moss,0,NA,NA,NA
Tortula_systylia,Desmatodon_systylioides,moss,0,NA,NA,NA
Tortula_systylia,Desmatodon_systylious,moss,0,NA,NA,NA
Tortula_systylia,Desmatodon_systylius,moss,0,NA,NA,NA
Trachybryum_megaptilum,Homalothecium_megaptilum,moss,0,,,Trachybryum megaptilum (Sull.) W.B.Schof. [=Homalothecium megaptilum]
Trachybryum_megaptilum,Camptothecium_megaptilium,moss,0,NA,NA,NA
Trachybryum_megaptilum,Camptothecium_megaptilum,moss,0,NA,NA,NA
Trachybryum_megaptilum,Homalothecium_megaptilum,moss,0,NA,NA,NA
Trachybryum_megaptilum,Trachybryum_megatilum,moss,0,NA,NA,NA
Trichodon_cylindricus,,moss,0,,,Trichodon cylindricus (Hedw.) Schimp. 
Trichodon_cylindricus,Ditrichum_cylindricarpum,moss,0,NA,NA,NA
Trichodon_cylindricus,Ditrichum_cylindricum,moss,0,NA,NA,NA
Trichodon_cylindricus,Trichodon_cyllindricus,moss,0,NA,NA,NA
Trichostomopsis_australasiae,Didymodon_australasiae,moss,0,,,Trichostomopsis australasiae (Hook. & Grev.) A.Jaeger 
Trichostomopsis_australasiae,Didymodon_australasiae,moss,0,NA,NA,NA
Trichostomopsis_australasiae,Didymodon_australasii,moss,0,NA,NA,NA
Trichostomopsis_australasiae,Didymodon_craspedophyllus,moss,0,NA,NA,NA
Trichostomopsis_australasiae,Husnotiella_torquescens,moss,0,NA,NA,NA
Trichostomopsis_australasiae,Trichostomopsis_brevifolia,moss,0,NA,NA,NA
Trichostomopsis_australasiae,Trichostomopsis_diaphanobasis,moss,0,NA,NA,NA
Trichostomopsis_australasiae,Trichostomopsis_fayae,moss,0,NA,NA,NA
Trichostomopsis_revoluta,,moss,0,,,Trichostomopsis revoluta (Cardot)  
Trichostomum_brachydontium,,moss,0,,,Trichostomum brachydontium Bruch
Trichostomum_crispulum,,moss,0,,,Trichostomum crispulum Bruch 
Trichostomum_sweetii,,moss,0,,,Trichostomum sweetii (E.B.Bartram) Stark
Tripterocladium_leucocladulum,,moss,0,,,Tripterocladium leucocladulum (Müll.Hal.) A.Jaeger 
Tripterocladium_leucocladulum,Hypnum_leucocladulum,moss,0,NA,NA,NA
Triquetrella_californica,,moss,0,,,Triquetrella californica (Lesq.) Grout
Triquetrella_californica,Anomodon_californicus,moss,0,NA,NA,NA
Trochophyllohypnum_circinale,Hypnum_circinale,moss,0,,,Trochophyllohypnum circinale (Hook.) Jan Kučera & Ignatov
Ulota_megalospora,,moss,0,,,Ulota megalospora Vent.
Ulota_megalospora,Ulota_subulifolia,moss,0,NA,NA,NA
Ulota_obtusiuscula,,moss,0,,,Ulota obtusiuscula Müll.Hal. & Kindb.
Ulota_obtusiuscula,Ulota_alaskana,moss,0,NA,NA,NA
Ulota_obtusiuscula,Ulota_obtisiuscula,moss,0,NA,NA,NA
Ulota_phyllantha,,moss,0,,,Ulota phyllantha Brid. 
Ulota_phyllantha,Ulota_maritima,moss,0,NA,NA,NA
Vesicularia_vesicularis,,moss,0,,,Vesicularia vesicularis (Schwägr.) Broth.
Vesicularia_vesicularis,Ectropothecium_caloosiense,moss,0,NA,NA,NA
Vesicularia_vesicularis,Vesicularia_caloosiensis,moss,0,NA,NA,NA
Vinealobryum_brachyphyllum,Didymodon_brachyphyllus,moss,0,,,Vinealobryum brachyphyllum (Sull. ex Whipple) R.H.Zander 
Vinealobryum_brachyphyllum,Barbula_brachyphylla,moss,0,NA,NA,NA
Vinealobryum_brachyphyllum,Barbula_brachyphyllus,moss,0,NA,NA,NA
Vinealobryum_brachyphyllum,Barbula_purpurea,moss,0,NA,NA,NA
Vinealobryum_brachyphyllum,Didymodon_brachyphyllus,moss,0,NA,NA,NA
Vinealobryum_brachyphyllum,Didymodon_reedii,moss,0,NA,NA,NA
Vinealobryum_californicum,Didymodon_californicum,moss,0,,new to Science since 2004,"xyVinealobryum californicum (J.A.Jiménez, D.R.Toren & Shevock) R.H.Zander"
Vinealobryum_eckeliae,Didymodon_eckeliae,moss,0,,,Vinealobryum eckeliae (R.H.Zander) R.H.Zander 
Vinealobryum_eckeliae,Didymodon_eckeliae,moss,0,NA,NA,NA
Vinealobryum_nicholsonii,Didymodon_nicholsonii,moss,0,,,Vinealobryum nicholsonii (Culm.) R.H.Zander 
Vinealobryum_nicholsonii,Didymodon_nicholsonii,moss,0,NA,NA,NA
Vinealobryum_norrisii,Didymodon_norrisii,moss,0,,,Vinealobryum norrisii (R.H.Zander) J.A.Jiménez & M.J.Cano 
Vinealobryum_norrisii,Didymodon_norisii,moss,0,NA,NA,NA
Vinealobryum_norrisii,Didymodon_norrisii,moss,0,NA,NA,NA
Vinealobryum_rubiginosum,Didymodon_rubiginosum,moss,0,,,Vinealobryum rubiginosum (Mitt.) R.H.Zander 
Vinealobryum_vineale,Didymodon_vinealis,moss,0,,,Vinealobryum vineale (Brid.) R.H.Zander 
Vinealobryum_vineale,Barbula_cylindrica,moss,0,NA,NA,NA
Vinealobryum_vineale,Didymodon_vinealis_vinealis,moss,0,NA,NA,NA
Vinealobryum_vineale,Barbula_elata,moss,0,NA,NA,NA
Vinealobryum_vineale,Barbula_vinealis,moss,0,NA,NA,NA
Vinealobryum_vineale,Didymodon_insulanus,moss,0,NA,NA,NA
Vinealobryum_vineale,Didymodon_luridum,moss,0,NA,NA,NA
Vinealobryum_vineale,Didymodon_luridus,moss,0,NA,NA,NA
Vinealobryum_vineale,Didymodon_vinealis,moss,0,NA,NA,NA
Warnstorfia_fluitans,,moss,0,,,Warnstorfia fluitans (Hedw.) Loeske 
Warnstorfia_fluitans,Drepanocladus_fluitans,moss,0,NA,NA,NA
Warnstorfia_fluitans,Drepanocladus_fluvitans,moss,0,NA,NA,NA
Warnstorfia_fluitans,Hypnum_fluitans,moss,0,NA,NA,NA
Warnstorfia_pseudostraminea,,moss,0,,new to CA since 2004,xWarnstorfia pseudostraminea (Müll.Hal.) Tuom. & T.J.Kop.
Warnstorfia_pseudostraminea,Calliergidium_pseudostramineum,moss,0,NA,NA,NA
Warnstorfia_pseudostraminea,Drepanocladus_pseudostramineus,moss,0,NA,NA,NA
Warnstorfia_pseudostraminea,Hypnum_pseudostramineum,moss,0,NA,NA,NA
Weissia_controversa,Weissia_condensa,moss,0,,,Weissia condensa (Voit) Lindb. [reduced to a synonym; a European taxon according to Zander]
Weissia_controversa,,moss,0,,,Weissia controversa Hedw.
Weissia_controversa,Gymnostomum_rauanum,moss,0,NA,NA,NA
Weissia_controversa,Hymenostomum_tortile,moss,0,NA,NA,NA
Weissia_controversa,Mollia_viridula,moss,0,NA,NA,NA
Weissia_controversa,Weisia_controversa,moss,0,NA,NA,NA
Weissia_controversa,Weisia_controversa,moss,0,NA,NA,NA
Weissia_controversa,Weissia_andrewsii,moss,0,NA,NA,NA
Weissia_controversa,Weissia_condensa,moss,0,NA,NA,NA
Weissia_controversa,Weissia_controvers,moss,0,NA,NA,NA
Weissia_controversa,Weissia_longiseta,moss,0,NA,NA,NA
Weissia_controversa,Weissia_tortilis,moss,0,NA,NA,NA
Weissia_controversa,Weissia_viridula,moss,0,NA,NA,NA
Weissia_inoperculata,,moss,0,,,"Weissia inoperculata (H.A.Crum) H.A.Crum, Steere & L.E.Anderson "
Weissia_ligulifolia,,moss,0,,,Weissia ligulifolia (E.B.Bartram) Grout
Weissia_ligulifolia,Weissia_andersoniana,moss,0,NA,NA,NA
Weissia_ligulifolia,Weissia_ligulaefolia,moss,0,NA,NA,NA
Zanderella_purpurea,Didymodon_bistratosus,moss,0,,new to CA since 2004,xZanderella purpurea (Müll.Hal.) J.A.Jiménez & M.J.Cano [=Didymodon bistratosus]
Zanderella_purpurea,Didymodon_bistratosus,moss,0,NA,NA,NA
Zygodon_rupestris,Zygodon_viridissimus,moss,0,,,Zygodon rupestris Schimp. ex Lorentz
